Gene_ID,t_statistic,p_value,Adjusted_p_value,log2_fold_change
ENSG00000260802,0.6116438550462936,0.5483056534246324,1.0,0.2000416113287972
ENSG00000139645,-0.052347871808076506,0.9588940394791201,1.0,-0.003638012300946894
ENSG00000171227,0.01266408673490319,0.9900311666415402,1.0,0.0009886289222389626
ENSG00000227930,0.0,1.0,1.0,0.0
ENSG00000255179,-0.6771375664093632,0.51236902081415,1.0,-0.15200309344504995
ENSG00000184216,-0.24564716435158987,0.8090826985901999,1.0,-0.014589722297393736
ENSG00000152484,1.127577281526216,0.2748142984827439,1.0,0.12391571990948229
ENSG00000249776,1.8605210188381267,0.08253070634696223,1.0,0.2479275134435855
ENSG00000101850,-0.4897817069039431,0.6308787005966361,1.0,-0.049827816965220616
ENSG00000205916,1.0,0.3331701359154763,1.0,0.19819110951146837
ENSG00000024862,-0.31715783456206686,0.7541242817731533,1.0,-0.01691618098210491
ENSG00000254081,1.080124443307142,0.29272094101586604,1.0,0.08042769773754542
ENSG00000254334,0.21649280182286781,0.8310797534205709,1.0,0.04613887069082192
ENSG00000072858,0.4759063623614377,0.6396417036842021,1.0,0.03892288487019188
ENSG00000105323,0.4343758322954993,0.6686592243156277,1.0,0.017042340076255515
ENSG00000237292,2.501394710993062,0.02036895956875557,1.0,0.5502348060170047
ENSG00000215808,-0.11170344512530482,0.9128651710375878,1.0,-0.04017662105346517
ENSG00000249169,-0.7889899811169658,0.4450624889413113,1.0,-0.18565774152704512
ENSG00000184388,0.25578158733706574,0.8009378314371711,1.0,0.03445852083841487
ENSG00000238063,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000227021,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000256923,1.8023955293886826,0.09160963711199348,1.0,0.2916744608540702
ENSG00000231877,0.33569156190960797,0.7414477051409909,1.0,0.02839085550098173
ENSG00000225359,-1.0261314808682356,0.32205982017117185,1.0,-0.31811759711568666
ENSG00000170365,0.16586688424387308,0.8697984265512412,1.0,0.007438337052227651
ENSG00000249984,0.9453319677574039,0.35483217430880654,1.0,0.2620296798709808
ENSG00000256321,-0.47316022340738384,0.6477794447471954,1.0,-0.15200309344504995
ENSG00000080293,-0.03804371351472061,0.970273816810086,1.0,-0.005216755976162851
ENSG00000179452,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000259855,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000157895,-0.6483634583959702,0.5234862760029011,1.0,-0.019735737314363778
ENSG00000233143,0.0,1.0,1.0,0.0
ENSG00000108784,0.5378558671882625,0.5977916938781435,1.0,0.044100769278615684
ENSG00000186288,-0.447213595499958,0.6636979556894129,1.0,-0.050007987497437005
ENSG00000259776,-0.03036108830452917,0.9761139331016018,1.0,-0.003057903760266935
ENSG00000253190,-0.9570067111804732,0.35562391580805786,1.0,-0.26131158983083763
ENSG00000250503,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000241667,1.5842723548226403,0.1282733833921246,1.0,0.48284790812852024
ENSG00000153044,-0.3354557947800933,0.7407296055099297,1.0,-0.03475258260361031
ENSG00000224810,0.7341083959985509,0.47228646347679204,1.0,0.11620581416255854
ENSG00000181234,-0.5953927961127041,0.5577037502728981,1.0,-0.0579796188698151
ENSG00000233396,-1.1279822238806188,0.27423522553624446,1.0,-0.31298612323249236
ENSG00000124615,-0.8021466169868129,0.4311045058668057,1.0,-0.07116965367510558
ENSG00000225982,-0.527068130456362,0.6086053884906182,1.0,-0.14186404647006076
ENSG00000250102,1.0071239399455592,0.32650712824364025,1.0,0.3030534631926645
ENSG00000240687,-0.4023006881331711,0.6939565060789621,1.0,-0.09835290287558632
ENSG00000253138,-0.10387096414222742,0.9186823557572167,1.0,-0.021015307838463566
ENSG00000240405,0.17943249815177412,0.8601411451547938,1.0,0.017869516422283117
ENSG00000248588,0.8887769866572524,0.384591815899886,1.0,0.21329711105379429
ENSG00000243789,-1.1622802422718237,0.26156945352467653,1.0,-0.12589953922790537
ENSG00000090376,-0.5680277156070311,0.577248362038276,1.0,-0.05648764954628934
ENSG00000132170,0.2628290565113093,0.7953959914784597,1.0,0.04933435039754476
ENSG00000250260,0.5562957180600366,0.5864358770107493,1.0,0.1695397612752347
ENSG00000237190,-0.0729966905643853,0.942468577307406,1.0,-0.003265218095220827
ENSG00000246145,-0.21178585805576403,0.8342261251711168,1.0,-0.019733097803672047
ENSG00000261775,1.268413005929997,0.2196457215814826,1.0,0.3077133930310511
ENSG00000251676,-0.3022635612637713,0.7653489813112146,1.0,-0.08208583986266348
ENSG00000158615,-0.6038677389968947,0.5521085441133986,1.0,-0.02532116794939388
ENSG00000248371,3.1134118021103965,0.005064063557861605,1.0,0.6701454482311174
ENSG00000228918,-0.040862062121580216,0.9677806427597002,1.0,-0.0063423317663785705
ENSG00000244260,0.04880213015421859,0.9616405554478239,1.0,0.01220571953598031
ENSG00000254295,0.008837655389539515,0.9930751306440797,1.0,0.001720567845750391
ENSG00000101191,0.6395697615235929,0.5297241761983726,1.0,0.03545082001019998
ENSG00000242173,1.0134029149965682,0.3229435824307968,1.0,0.09325643377228487
ENSG00000157833,-0.3493304676943148,0.7301772545393239,1.0,-0.023311450949289374
ENSG00000115956,-1.0217858878578685,0.31849172087943844,1.0,-0.10997190999230935
ENSG00000034693,-0.10201750870674105,0.919685419713864,1.0,-0.006705862621263348
ENSG00000248677,0.8764033823693473,0.39137190176180126,1.0,0.221687065465739
ENSG00000251613,0.0,1.0,1.0,0.0
ENSG00000204851,-0.6469977483471739,0.5288161188110688,1.0,-0.12325748724970598
ENSG00000230773,0.6323159781312224,0.5355729192502064,1.0,0.16322050999026824
ENSG00000251555,0.11090545388044178,0.9134275715114458,1.0,0.030901673209935282
ENSG00000228022,-0.2327526599537037,0.8182364237587871,1.0,-0.02049182464953423
ENSG00000261673,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000176953,0.13994976004755083,0.8900372725334158,1.0,0.005751036203297949
ENSG00000251598,0.7388530653108396,0.46844723838760816,1.0,0.187024891658782
ENSG00000249463,0.11090545388044176,0.9134275715114459,1.0,0.030901673209935282
ENSG00000204850,1.129416876934662,0.27123151650363503,1.0,0.17559607353541287
ENSG00000227307,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000115484,-0.16508438304778267,0.8703875846454024,1.0,-0.007530916335220131
ENSG00000251365,-0.002989063374415976,0.9976584018549369,1.0,-0.0005797247426505497
ENSG00000268423,-1.88395808924815,0.07518429730888473,1.0,-0.22745072427937787
ENSG00000002933,0.17337581808037422,0.8643848001172675,1.0,0.013287132143408749
ENSG00000261008,-1.3718730713491905,0.18424978442619386,1.0,-0.22400987441597175
ENSG00000231221,0.3892494720807615,0.7022493210052566,1.0,0.07800251200127316
ENSG00000243491,0.19816946199705648,0.8457184950938855,1.0,0.03846064442818402
ENSG00000203729,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000237923,0.5227996847322948,0.6094202399401284,1.0,0.16245480501825138
ENSG00000172500,-0.7552218827361206,0.46145607202147176,1.0,-0.03499615349126053
ENSG00000187801,0.5783640966704694,0.5689047865010067,1.0,0.06282222532032242
ENSG00000224359,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000226578,0.21048045450821626,0.8353087311568859,1.0,0.018410392605505716
ENSG00000115041,0.30634877949015976,0.7638423551755171,1.0,0.09532853490355858
ENSG00000196792,0.4093751593176816,0.687578727499021,1.0,0.046061120471940956
ENSG00000260137,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000261504,-0.535995376970706,0.5988363661124676,1.0,-0.1475360035567467
ENSG00000235117,0.1721227348190233,0.8655527198708726,1.0,0.03732720217646171
ENSG00000260664,-1.2229719664435266,0.2494232160826522,1.0,-0.35415020316903695
ENSG00000227360,0.9999999999999999,0.3331701359154764,1.0,0.13627035336031715
ENSG00000261185,-0.04001056300272268,0.9686592257358392,1.0,-0.01162683043667826
ENSG00000203734,0.7751715761310382,0.4464917549354135,1.0,0.07729746841068165
ENSG00000160870,0.17542092950551172,0.8623539853832124,1.0,0.04358321882252374
ENSG00000159224,-0.5894992978176693,0.5627525466695295,1.0,-0.18360983220047164
ENSG00000146950,0.47716939077399423,0.6386097620544486,1.0,0.046592482613978914
ENSG00000228789,0.1881903923733673,0.8540167816683653,1.0,0.062067207717591485
ENSG00000134056,-0.09394591242735993,0.9261609693556873,1.0,-0.00804627410274853
ENSG00000160014,-0.6073764581459927,0.5530011159952928,1.0,-0.027446847926770872
ENSG00000249734,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000101882,0.10588871975633651,0.9166595419499766,1.0,0.004586174807558601
ENSG00000253968,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000166211,0.6042534096318836,0.5525200374321806,1.0,0.1345819585286762
ENSG00000236445,0.13390740227716194,0.8949009355714577,1.0,0.008563255070161471
ENSG00000253141,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000043143,-0.12434886150230919,0.9023342050691882,1.0,-0.008586892020788875
ENSG00000167236,-1.2380818693965545,0.24354137723225505,1.0,-0.2895066171949848
ENSG00000267037,0.1686638400723969,0.868324485271735,1.0,0.01859181212574411
ENSG00000250060,1.7831475555590879,0.09480548955178879,1.0,0.36351891541572584
ENSG00000133056,-0.3231596423599975,0.7497686129691951,1.0,-0.016552752730492747
ENSG00000230015,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000127948,-0.2523711631317655,0.8038215493956,1.0,-0.0178424440982131
ENSG00000026103,-0.5084380032739829,0.6165512737368066,1.0,-0.03797026991520714
ENSG00000237877,0.635856255243544,0.5325089867886286,1.0,0.19917787410042392
ENSG00000250447,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000166855,0.32256088416692424,0.7505589081079895,1.0,0.016568736963828806
ENSG00000260880,-1.0702591020190138,0.31206667253444303,1.0,-0.23446525363702297
ENSG00000111801,-1.2455901007243497,0.22761820703136537,1.0,-0.0873135223559623
ENSG00000109079,-0.9544986265367763,0.3548121535332107,1.0,-0.05826445165880751
ENSG00000183657,0.9540137849658983,0.35052974816043425,1.0,0.21693688452776375
ENSG00000260476,-0.7276068751089989,0.4878859891995787,1.0,-0.23446525363702297
ENSG00000261227,0.8862784035711184,0.3916483302850253,1.0,0.2297452830682301
ENSG00000260077,-0.4812984760780873,0.6350569683367067,1.0,-0.02833128792099757
ENSG00000124608,0.3673470547120771,0.7178148140852545,1.0,0.018400488737953996
ENSG00000058729,0.2099839665400461,0.8362287254604973,1.0,0.01940322411251629
ENSG00000102007,-1.1085246437253982,0.28131796758277844,1.0,-0.03063252451683678
ENSG00000258779,0.09992288224158906,0.9215984053067645,1.0,0.04275540473641682
ENSG00000185615,-0.050785088629324834,0.9601714710247977,1.0,-0.009393387821211206
ENSG00000186329,0.798058610045123,0.4350019649448216,1.0,0.07608533601112694
ENSG00000256166,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000187815,0.8317024944918122,0.4179559711463683,1.0,0.16989807637261806
ENSG00000259915,0.53112548134268,0.6029897043121681,1.0,0.20251188888582555
ENSG00000260591,0.8772988489137772,0.3916534794238259,1.0,0.21225337436145877
ENSG00000245571,-0.4073603572188355,0.6892718940715198,1.0,-0.03286605574093268
ENSG00000260588,0.4691122121178837,0.6461609146017645,1.0,0.03171276163633865
ENSG00000115275,-0.25088410503882613,0.8045224542772036,1.0,-0.015775128718703596
ENSG00000134058,-0.25232934473725627,0.8031885418758434,1.0,-0.015584977049316386
ENSG00000260274,0.7327451305614534,0.4719687314948813,1.0,0.08509549065103587
ENSG00000258582,0.5031685484247944,0.6208120465963346,1.0,0.1056589706316377
ENSG00000133773,-0.46514287809639615,0.6464874036340698,1.0,-0.020229565322689293
ENSG00000130340,-0.09296677626512122,0.9268557295895588,1.0,-0.004107055508186804
ENSG00000260687,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000171634,0.3018224650898609,0.7656709404647758,1.0,0.012575757295846786
ENSG00000228221,0.8449459942288416,0.4091473007387577,1.0,0.19814410045189906
ENSG00000259971,0.0,1.0,1.0,0.0
ENSG00000170185,0.40831951546295836,0.6874695521373257,1.0,0.04430624560861716
ENSG00000234469,0.0,1.0,1.0,0.0
ENSG00000124574,0.1963965138499604,0.8461665775154209,1.0,0.0077399952842969735
ENSG00000260848,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000134042,-0.09803222937702978,0.9228197537109193,1.0,-0.005336702868129369
ENSG00000259817,0.30141855920424615,0.766379333105057,1.0,0.09486498909832858
ENSG00000234245,-0.9923232218209513,0.3473312993291525,1.0,-0.23165968911176582
ENSG00000258784,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000122026,-0.5420563895521447,0.5957072848508034,1.0,-0.02401655901712635
ENSG00000254337,0.4831727700796702,0.6363031815638678,1.0,0.028356629874433992
ENSG00000145147,0.09007405248041828,0.9291909172873016,1.0,0.009289204711904685
ENSG00000119669,-0.18272686455074436,0.8568484586828766,1.0,-0.010804049309113004
ENSG00000225554,-0.4496757195316469,0.6577962026319479,1.0,-0.10663852689620891
ENSG00000253658,0.7053794589264752,0.4887380189700695,1.0,0.25519780914697476
ENSG00000236537,0.8311360292657801,0.4150853676251064,1.0,0.08399501946580924
ENSG00000268401,-0.34992712331609666,0.7306776559775755,1.0,-0.061860091741207004
ENSG00000261404,-1.0042839950514142,0.3301997844250484,1.0,-0.22674756764240786
ENSG00000167105,-1.1600584755464947,0.260191167573493,1.0,-0.11228669037936562
ENSG00000139289,-0.022558100930770198,0.9823140127207031,1.0,-0.0017115149634507189
ENSG00000267922,0.9110949083611086,0.3728204645174472,1.0,0.23786730703385997
ENSG00000249069,1.8023955293886826,0.09160963711199348,1.0,0.2916744608540702
ENSG00000231689,-0.6302335293826228,0.536501808380021,1.0,-0.15242407340586342
ENSG00000214797,1.3026568665339802,0.21602001017197697,1.0,0.33301231521156094
ENSG00000100104,0.34391354838406374,0.7343860091402468,1.0,0.05115659237103322
ENSG00000260976,0.6689399551688964,0.5118566429322321,1.0,0.22829029074927948
ENSG00000246820,0.7455212068595944,0.46477633241784,1.0,0.25335046327697147
ENSG00000255332,1.0809006669541588,0.29155844417648885,1.0,0.2620296798709808
ENSG00000259868,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000231918,-0.2905064750177886,0.7742582976311468,1.0,-0.03596047077134507
ENSG00000091844,0.37951994935440936,0.7081190460839177,1.0,0.029523345784119685
ENSG00000047644,-0.18400463633266811,0.8560667772788202,1.0,-0.008366596397559517
ENSG00000198894,-0.2116764060889571,0.8345631519569742,1.0,-0.01102465099682928
ENSG00000108984,-0.38143397031049053,0.7066748721378564,1.0,-0.037201261275937196
ENSG00000120254,0.41847515120431994,0.679669402233549,1.0,0.02285618589558779
ENSG00000251250,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000269729,-0.16010333145013603,0.8755163293196372,1.0,-0.04470891551100077
ENSG00000159479,-1.0319800271932336,0.31548830797810923,1.0,-0.042011114332201525
ENSG00000230174,0.4477926666831124,0.6596643632749166,1.0,0.1404386404197947
ENSG00000253373,1.8023955293886826,0.09160963711199348,1.0,0.2916744608540702
ENSG00000012211,1.3840092705232951,0.18861863570768986,1.0,0.11855445594500963
ENSG00000135114,-1.212880752532396,0.24062640980316424,1.0,-0.168481645556547
ENSG00000253479,-1.1258919784359829,0.2850437045632818,1.0,-0.31811759711568666
ENSG00000268621,1.205912896325965,0.241357238737071,1.0,0.32620961329174647
ENSG00000128989,0.1503965229825509,0.8819482903809777,1.0,0.0065018984342838934
ENSG00000251678,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000237899,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000259863,-0.6454544452449444,0.5315558232106192,1.0,-0.14582533414192628
ENSG00000145414,0.31530692405129507,0.7580138064483051,1.0,0.05343555780114312
ENSG00000170426,0.8764033823693473,0.39137190176180126,1.0,0.221687065465739
ENSG00000084754,-0.9138538275078465,0.3713699010111896,1.0,-0.03235969664474465
ENSG00000197980,0.3342211102271877,0.7430473024794984,1.0,0.06962932335167313
ENSG00000248528,1.3858446102483701,0.1860537461553333,1.0,0.24287475850095017
ENSG00000164002,-0.25251842352850346,0.803051112491417,1.0,-0.014312123250310406
ENSG00000102901,0.42338249337328354,0.6766222316930497,1.0,0.030612561734669187
ENSG00000251361,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000250668,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000226032,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000261043,-1.0702591020190138,0.31206667253444303,1.0,-0.23446525363702297
ENSG00000236385,-0.24872084888102733,0.806976160110782,1.0,-0.07160877007644298
ENSG00000224478,0.33697793650969043,0.7394290004835347,1.0,0.09709277765269365
ENSG00000257135,-0.2125664588204023,0.8336235937755635,1.0,-0.017530896399451466
ENSG00000249526,-0.6484420478307036,0.5305272672383253,1.0,-0.20258689114807535
ENSG00000117461,0.18842627661256295,0.8523096615296741,1.0,0.010458606419115017
ENSG00000169682,0.5814339227828466,0.5682514061988113,1.0,0.037194453983253856
ENSG00000228561,-0.6771375664093632,0.51236902081415,1.0,-0.15200309344504995
ENSG00000249743,-0.655205010770256,0.5268770203121171,1.0,-0.13574125225399541
ENSG00000139547,0.6760665182536723,0.5078716724638314,1.0,0.06967003691154974
ENSG00000255587,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000231574,-1.2376653582066328,0.23413172714947492,1.0,-0.28075868309034674
ENSG00000126106,-0.5602220105017366,0.5839286878803702,1.0,-0.03862196875398103
ENSG00000260464,0.36705735493826874,0.7205180408670637,1.0,0.09919881009056009
ENSG00000249131,-0.6528216477064563,0.5312808617711156,1.0,-0.17330994639379557
ENSG00000261024,2.1181304737152717,0.04657697483754343,1.0,0.6684437802861032
ENSG00000159111,-1.083779788549268,0.2938388324773113,1.0,-0.04575219473175246
ENSG00000083290,-0.19486624244932757,0.8473658259914891,1.0,-0.009803173265270951
ENSG00000234777,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000232611,0.6938992759986565,0.4952172298951968,1.0,0.039038310993181155
ENSG00000160013,1.0316839948723602,0.31445097476733064,1.0,0.1294519673788822
ENSG00000249638,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000053747,-0.15040176301753994,0.8829569266611923,1.0,-0.019338351903595227
ENSG00000225790,0.0,1.0,1.0,0.0
ENSG00000179270,-0.49779604466007543,0.6259725700447583,1.0,-0.13531045910695208
ENSG00000227143,1.6962788822261736,0.10397625685583839,1.0,0.4709203068747331
ENSG00000235358,-1.3282677529900644,0.21670629060058197,1.0,-0.3642564678065088
ENSG00000237927,-0.7433998809017605,0.4712411741356326,1.0,-0.28958269486619065
ENSG00000256892,0.4955252456959331,0.6276823852056004,1.0,0.21874001827425266
ENSG00000138615,-0.6794734365725636,0.5051567838579161,1.0,-0.09735554006817053
ENSG00000247993,-0.1926167112358355,0.8498354528149802,1.0,-0.05713868247434856
ENSG00000124772,-0.38379264535329793,0.7066167773436052,1.0,-0.06368230222304316
ENSG00000217258,-0.5633406719964739,0.5855175815631402,1.0,-0.1560167397718531
ENSG00000213121,0.7344624891177041,0.47238640772752116,1.0,0.07130332469756065
ENSG00000251387,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000062598,-0.5341651830051025,0.6004866214079061,1.0,-0.03011576625241974
ENSG00000234116,0.06257547707084642,0.9508990576746388,1.0,0.01967031138452735
ENSG00000236823,0.9999999999999999,0.3331701359154764,1.0,0.13627035336031715
ENSG00000223597,0.4387356619892533,0.6660845953582359,1.0,0.034255686994949415
ENSG00000111962,0.268125101948924,0.7914988013565804,1.0,0.01892459386735591
ENSG00000167414,-1.593970119149271,0.15069508121442898,1.0,-0.4974996594708167
ENSG00000164023,0.3000264498185229,0.7673563448601494,1.0,0.024055273041721944
ENSG00000198105,0.2979487617206014,0.768548522855588,1.0,0.022123967769883488
ENSG00000160868,0.5126295100765405,0.615898417475023,1.0,0.12089574584025813
ENSG00000261729,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000231512,2.152792235205497,0.043047497135255436,1.0,0.6574096569695355
ENSG00000122035,-0.38697398054560506,0.7026687272041119,1.0,-0.05136346432870752
ENSG00000164128,0.657303201017283,0.5202138986360022,1.0,0.14908094073087563
ENSG00000130758,-0.7745008252969496,0.44868238512324154,1.0,-0.1325402292655432
ENSG00000122958,0.12570159596237304,0.9015818699638437,1.0,0.01494104625697352
ENSG00000231363,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000230234,-0.21416498573439388,0.8337319273845503,1.0,-0.1120394287574005
ENSG00000204822,-0.48717869071077763,0.6338740634758682,1.0,-0.031301785231678224
ENSG00000197380,0.2591130573190198,0.7985163419963346,1.0,0.01536544877404368
ENSG00000260951,0.7777948789960901,0.4520653486181625,1.0,0.23786730703385997
ENSG00000115425,-0.09523666177655803,0.925104889747762,1.0,-0.005103787822326797
ENSG00000258390,-0.4472135954999579,0.6636979556894129,1.0,-0.08246216019197299
ENSG00000243819,-0.751198496075358,0.46559206428064637,1.0,-0.2072897837048746
ENSG00000170043,-0.9222499978277328,0.36933056383642127,1.0,-0.03673603301811032
ENSG00000100109,-0.6723811588814997,0.5117688405991221,1.0,-0.03533584538485571
ENSG00000255008,0.8200344961852015,0.4240018378346432,1.0,0.2651210519010863
ENSG00000125347,-0.09144419392273777,0.9281122626332488,1.0,-0.0037553157400020596
ENSG00000236098,1.2530401782641152,0.2233686269734791,1.0,0.3273656118222704
ENSG00000258927,0.5750863069572445,0.5713682070643683,1.0,0.16027263087717603
ENSG00000253143,0.5723790468010097,0.5737348828139299,1.0,0.12437125420750937
ENSG00000143727,-0.8730959570764415,0.39305808631128536,1.0,-0.023978193701407812
ENSG00000226835,-0.393870320115298,0.7007679946890246,1.0,-0.11226979236136843
ENSG00000214837,-0.24687538348703567,0.8074493436550674,1.0,-0.017158256237903274
ENSG00000218819,1.6667585629886712,0.10974575062018999,1.0,0.6558421407608397
ENSG00000253967,-0.9567190709667475,0.3513701487619585,1.0,-0.15208267183730448
ENSG00000236030,1.3053801175218525,0.21143221408397067,1.0,0.30796433020732483
ENSG00000251168,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000231599,0.3540531655509507,0.7272276705733394,1.0,0.11376548072726851
ENSG00000167302,-0.19242460013463367,0.8499594832334394,1.0,-0.022726057651806023
ENSG00000135525,-0.4088964157964072,0.6869065029181891,1.0,-0.017526409037115578
ENSG00000082515,-0.7419431847224823,0.4663342852209389,1.0,-0.028396562202787662
ENSG00000219073,-0.3027777528433147,0.7666354969444253,1.0,-0.0510279311614733
ENSG00000223675,2.0761369963434992,0.055487124843607266,1.0,0.3923174227787603
ENSG00000223561,0.7935362849987356,0.4360747363027013,1.0,0.19359391397341347
ENSG00000235565,0.2286220872828957,0.8234265703391208,1.0,0.058981537472977554
ENSG00000136631,-0.43489482816758507,0.6680270848628939,1.0,-0.023930563709640952
ENSG00000101193,-0.3344403434348161,0.7412422220154626,1.0,-0.017887859425981326
ENSG00000224081,-0.308915862504945,0.7607747745007969,1.0,-0.018885184100203203
ENSG00000269720,1.217186752109855,0.23891009612167335,1.0,0.3587566033125043
ENSG00000085719,0.1760241016266908,0.8620550738863358,1.0,0.010420207117602767
ENSG00000230426,1.264895605808741,0.21961306162082775,1.0,0.46462664998436765
ENSG00000103126,-0.9576940492003241,0.3529530825010021,1.0,-0.08661326469091342
ENSG00000138617,-0.7268326892001792,0.47507783033833273,1.0,-0.06640272766232004
ENSG00000122034,-0.37400926229677284,0.7120787234856735,1.0,-0.017094639936415926
ENSG00000234917,-0.6189629169357925,0.5451656369465424,1.0,-0.14088134180924006
ENSG00000021762,-0.241741981234433,0.8116526646765743,1.0,-0.046765620294955096
ENSG00000245729,-1.1372213765785117,0.272188573499058,1.0,-0.27746948616608325
ENSG00000119771,0.5956706344238429,0.5579429416877728,1.0,0.058284820733136414
ENSG00000269640,0.17405604157595858,0.8637629572896647,1.0,0.01501191772011331
ENSG00000227051,0.00446972751013363,0.9964844126186906,1.0,0.00021710093750702724
ENSG00000260787,-0.9443224321322686,0.3579457198344047,1.0,-0.20231460530829054
ENSG00000187024,-0.1076316288645775,0.9154982518263549,1.0,-0.007749216013846196
ENSG00000204923,0.3783772583569345,0.7091689534781416,1.0,0.03510777612707805
ENSG00000164129,0.6880985117501429,0.4995054482733666,1.0,0.17536251837722044
ENSG00000254277,0.8814335940615202,0.38884082178111024,1.0,0.27260082909204947
ENSG00000261182,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000155016,0.23574377337922228,0.8159519636441664,1.0,0.02516379969567718
ENSG00000259652,1.986203848978221,0.06559778673799783,1.0,0.2573820809632818
ENSG00000253287,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000073711,0.19037819449404672,0.8508547190841868,1.0,0.013424335371350127
ENSG00000113318,0.8704482899276045,0.3939149777370329,1.0,0.054637305160428584
ENSG00000253390,-0.7352354184550668,0.4700839742933408,1.0,-0.15564108203100074
ENSG00000168970,-0.5157772535705701,0.6145660862684075,1.0,-0.03787671353816074
ENSG00000261938,-0.15903986730464756,0.875620921721193,1.0,-0.03943187682540935
ENSG00000117010,-0.21565695892028613,0.8312850502835829,1.0,-0.018373500787751466
ENSG00000145990,0.3118200327358382,0.7582673449425102,1.0,0.012314572168769933
ENSG00000226447,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000225006,0.5619121655187393,0.5807399868249847,1.0,0.12174945941175783
ENSG00000226828,-1.0,0.3506166628202075,1.0,-0.16992500144231243
ENSG00000253986,-0.7260605055714027,0.48114961444564486,1.0,-0.22619010434828338
ENSG00000142789,-0.3637242126483937,0.7211541344852486,1.0,-0.06017607075480482
ENSG00000151005,1.4638501094227998,0.16387561365565362,1.0,0.16992500144231237
ENSG00000255233,1.1168200206163796,0.2761247330013994,1.0,0.2833878200990437
ENSG00000241163,-0.5147266125641398,0.6127595426954342,1.0,-0.05680278000453097
ENSG00000253317,1.465011282230469,0.15750181762308685,1.0,0.38739520247110687
ENSG00000148773,0.14978594430256348,0.8831098137739253,1.0,0.03277989033213268
ENSG00000259362,0.7935362849987356,0.4360747363027013,1.0,0.19359391397341347
ENSG00000112038,0.1820025728716068,0.8579312632410224,1.0,0.04225175374090756
ENSG00000168067,-0.19317499356206536,0.8490313377806278,1.0,-0.02218337069828132
ENSG00000229960,-0.6528216477064563,0.5312808617711156,1.0,-0.17330994639379557
ENSG00000230131,0.0,1.0,1.0,0.0
ENSG00000115295,0.37655457874437587,0.7101532691557169,1.0,0.020758509978614028
ENSG00000259420,-1.012279079019089,0.32658722249145367,1.0,-0.28114505691626235
ENSG00000101194,1.06623816949445,0.3027257556893965,1.0,0.27891555817047947
ENSG00000237759,1.0,0.3331701359154763,1.0,0.0874628412503394
ENSG00000249159,-0.26088340756809497,0.7979043189539992,1.0,-0.0747096547867638
ENSG00000175745,-0.306635829695758,0.7628998140119427,1.0,-0.042147874183726945
ENSG00000251488,1.8170326968609103,0.08924355208310197,1.0,0.3341338144233428
ENSG00000117472,-0.4589055262659641,0.6534149090336392,1.0,-0.040372469232883616
ENSG00000263105,-0.32517715366993755,0.7504348733879506,1.0,-0.07400058144377693
ENSG00000233577,0.04625201027015047,0.9637502907126119,1.0,0.007497924398938575
ENSG00000159217,0.9970199124236566,0.33165599295087234,1.0,0.13189429210209014
ENSG00000241125,1.8023955293886826,0.09160963711199348,1.0,0.2916744608540702
